# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy interception [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-interception
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: exfiltration [mol d^-1]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# =============================================================================
"time [d]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","canopy water content [mol]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","canopy interception [m d^-1]","snow evaporation [m d^-1]","snowmelt [m d^-1]","snow throughfall + canopy drainage [m d^-1]","surface evaporation [m d^-1]","water throughfall + canopy drainage [m d^-1]","transpiration [m d^-1]","exfiltration [mol d^-1]"
4.590000000000e+02,7.504086912721e+03,2.202741931755e+05,0.000000000000e+00,9.957594180152e-02,1.883193761718e-03,0.000000000000e+00,0.000000000000e+00,4.870669932930e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.878323091785e-03,-1.032397971865e+02
4.600000000000e+02,8.386997018465e+03,2.202750793378e+05,0.000000000000e+00,3.931218598452e+01,6.324997144301e-03,0.000000000000e+00,2.310697674419e-02,3.412643290653e-03,1.476701790044e-03,5.602301626928e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.912353853648e-03,1.898137690730e-02,0.000000000000e+00,-8.861622067589e-01
4.610000000000e+02,8.214793430933e+03,2.202748725035e+05,0.000000000000e+00,7.125644008830e+00,3.719944798516e-03,0.000000000000e+00,0.000000000000e+00,5.852098541035e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.580440138198e-04,0.000000000000e+00,2.576690930593e-03,-1.415111667724e+02
4.620000000000e+02,8.051972221726e+03,2.202747076637e+05,0.000000000000e+00,1.323458102583e+00,3.068877002186e-03,0.000000000000e+00,0.000000000000e+00,1.054942892045e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.963382712982e-03,-1.628212092063e+02
4.630000000000e+02,7.936096153251e+03,2.202746091900e+05,0.000000000000e+00,3.277355771347e-01,2.126732086603e-03,0.000000000000e+00,0.000000000000e+00,1.810404591724e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.108628040685e-03,-1.158760684759e+02
4.640000000000e+02,7.776120412875e+03,2.202744405032e+05,0.000000000000e+00,6.343522411865e-02,2.916522321497e-03,0.000000000000e+00,0.000000000000e+00,4.805460963928e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.911716860533e-03,-1.599757403754e+02
4.650000000000e+02,7.977968536049e+03,2.202746437410e+05,0.000000000000e+00,1.570719960804e+01,4.079116116471e-03,0.000000000000e+00,8.037209302326e-03,1.664194573137e-03,0.000000000000e+00,1.948626652844e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.088582649481e-03,2.414921543335e-03,-1.330239225480e+02
4.660000000000e+02,7.742686410838e+03,2.202743853107e+05,0.000000000000e+00,2.102335527006e+00,4.529916720898e-03,0.000000000000e+00,0.000000000000e+00,2.473611651096e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.282555555788e-03,-2.352821252104e+02
4.670000000000e+02,7.457844615338e+03,2.202740980815e+05,0.000000000000e+00,2.607169364942e-01,5.217648061612e-03,0.000000000000e+00,0.000000000000e+00,3.348397437294e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.730785576398e-04,0.000000000000e+00,4.911085529599e-03,-2.698224748299e+02
4.680000000000e+02,7.212986314916e+03,2.202738676010e+05,0.000000000000e+00,3.536681563855e-02,4.460256931557e-03,0.000000000000e+00,0.000000000000e+00,4.097274924647e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.456159656633e-03,-2.448583004217e+02
4.690000000000e+02,6.935447087093e+03,2.202736120563e+05,0.000000000000e+00,5.731812059183e-03,5.051352866641e-03,0.000000000000e+00,0.000000000000e+00,5.388182468975e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.432165375607e-03,0.000000000000e+00,3.618648672787e-03,-1.987701321651e+02
4.700000000000e+02,6.899767664683e+03,2.202735862842e+05,0.000000000000e+00,1.257700397139e+01,7.453174910585e-03,0.000000000000e+00,7.032558139535e-03,1.476479736524e-03,0.000000000000e+00,1.705048321239e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.933460200668e-03,5.327509818296e-03,3.043234973393e-03,-1.673521513789e+02
4.710000000000e+02,6.721728299963e+03,2.202734104765e+05,0.000000000000e+00,2.131596302909e+00,3.430192367081e-03,0.000000000000e+00,0.000000000000e+00,1.899165030633e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.240275864018e-03,-1.780393647209e+02
4.720000000000e+02,6.623236656760e+03,2.202733387286e+05,0.000000000000e+00,5.942798168033e-01,1.820012868480e-03,0.000000000000e+00,0.000000000000e+00,2.795120883828e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.792061659641e-03,-9.849164320297e+01
4.730000000000e+02,6.909064583971e+03,2.202736050600e+05,0.000000000000e+00,1.828775262384e+01,4.523098332329e-03,0.000000000000e+00,1.004651162791e-02,2.117832192701e-03,0.000000000000e+00,2.439531698283e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.606979929624e-03,2.405266139628e-03,-1.325559689178e+02
4.740000000000e+02,6.885682973099e+03,2.202735909656e+05,0.000000000000e+00,9.787950330120e+00,2.589220647372e-03,0.000000000000e+00,2.009302325581e-03,6.429145487853e-04,0.000000000000e+00,4.883726888995e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.520929636682e-03,1.946306098587e-03,-1.070327408898e+02
4.750000000000e+02,6.903690183651e+03,2.202736148601e+05,0.000000000000e+00,1.647073581359e+01,4.573912353267e-03,0.000000000000e+00,5.023255813953e-03,1.100554697908e-03,0.000000000000e+00,1.222059888516e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.915805821550e-03,3.801195925437e-03,1.557551833809e-03,-8.568924516169e+01
4.760000000000e+02,6.982823557597e+03,2.202736878553e+05,0.000000000000e+00,1.636341205154e+01,3.585091354891e-03,0.000000000000e+00,5.023255813953e-03,1.225102908592e-03,0.000000000000e+00,1.223151567464e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.796881176157e-04,3.800104246490e-03,1.780300328683e-03,-9.798951314177e+01
4.770000000000e+02,6.897332620608e+03,2.202736090526e+05,0.000000000000e+00,4.816010843070e+00,1.765766199670e-03,0.000000000000e+00,0.000000000000e+00,2.099527492449e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.555813450425e-03,-8.549093698913e+01
4.780000000000e+02,7.220171500829e+03,2.202739350221e+05,0.000000000000e+00,2.976490482617e+01,3.717170836126e-03,0.000000000000e+00,1.004651162791e-02,1.996844036853e-03,0.000000000000e+00,2.450460291092e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.756019813251e-04,7.596051336815e-03,7.447248179475e-04,-4.128583433153e+01
4.790000000000e+02,7.596463215090e+03,2.202742956725e+05,0.000000000000e+00,3.046534761071e+01,5.194853819176e-03,0.000000000000e+00,1.205581395349e-02,2.930190976420e-03,0.000000000000e+00,2.942926299775e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.229556952159e-03,9.112887653713e-03,1.035105890597e-03,-5.729147432439e+01
4.800000000000e+02,7.371154727706e+03,2.202740273740e+05,0.000000000000e+00,4.319724278307e+00,4.576771079874e-03,0.000000000000e+00,0.000000000000e+00,4.753749696801e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.101396110193e-03,-2.253084873838e+02
4.810000000000e+02,7.084561155200e+03,2.202737302819e+05,0.000000000000e+00,5.448182074015e-01,5.284828559666e-03,0.000000000000e+00,0.000000000000e+00,6.863465583465e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.216193903832e-03,-2.865935725062e+02
4.820000000000e+02,6.773591839746e+03,2.202734207173e+05,0.000000000000e+00,6.510708957856e-02,5.668338023612e-03,0.000000000000e+00,0.000000000000e+00,8.722020324053e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.659616003288e-03,-3.109693154540e+02
4.830000000000e+02,6.479916207540e+03,2.202731405442e+05,0.000000000000e+00,8.252118985754e-03,5.345684735577e-03,0.000000000000e+00,0.000000000000e+00,1.033726738051e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.344651008839e-03,-2.936756322058e+02
4.840000000000e+02,6.279342717578e+03,2.202729774704e+05,0.000000000000e+00,1.534563678645e-03,3.649877844268e-03,0.000000000000e+00,0.000000000000e+00,1.221373692202e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.246325789887e-04,0.000000000000e+00,3.425123127910e-03,-1.882186981169e+02
4.850000000000e+02,6.129969158123e+03,2.202728147823e+05,0.000000000000e+00,5.435184931995e+00,5.634000711288e-03,0.000000000000e+00,3.013953488372e-03,6.401168082833e-04,0.000000000000e+00,7.389104513436e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.229849717340e-04,2.275043037029e-03,4.470898931270e-03,-2.457367530468e+02
4.860000000000e+02,5.749719560730e+03,2.202724511073e+05,0.000000000000e+00,8.574757079265e-01,7.003472395803e-03,0.000000000000e+00,0.000000000000e+00,8.323107680125e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.756004304268e-03,0.000000000000e+00,4.164237014734e-03,-2.286693606580e+02
4.870000000000e+02,5.503101869560e+03,2.202722087060e+05,0.000000000000e+00,1.343325410272e-01,4.501513675563e-03,0.000000000000e+00,0.000000000000e+00,1.314835495673e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.830319373868e-04,0.000000000000e+00,4.305333383219e-03,-2.365509346139e+02
4.880000000000e+02,5.229605903968e+03,2.202719317869e+05,0.000000000000e+00,1.877081645397e-02,4.979790210487e-03,0.000000000000e+00,0.000000000000e+00,2.101396632632e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.977688813855e-03,-2.734959655920e+02
4.890000000000e+02,4.939394754751e+03,2.202716447236e+05,0.000000000000e+00,2.510306437268e-03,5.282081369877e-03,0.000000000000e+00,0.000000000000e+00,2.956848512778e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.281785685025e-03,-2.902111492170e+02
4.900000000000e+02,4.675278362173e+03,2.202713959312e+05,0.000000000000e+00,3.666048353804e-04,4.806678710518e-03,0.000000000000e+00,0.000000000000e+00,3.898093060301e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.806639729588e-03,-2.641163925782e+02
4.910000000000e+02,4.452944086021e+03,2.202712250950e+05,0.000000000000e+00,0.000000000000e+00,4.045547499826e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.948299974070e-03,0.000000000000e+00,2.097247525756e-03,-1.151777775774e+02
4.920000000000e+02,4.729440416791e+03,2.202714953081e+05,0.000000000000e+00,2.487983934553e+01,5.566445096011e-03,0.000000000000e+00,1.105116279070e-02,2.267728089123e-03,0.000000000000e+00,2.720326806114e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.380165841640e-03,8.330835984584e-03,1.918551165248e-03,-1.057905270922e+02
4.930000000000e+02,4.515607709862e+03,2.202712560979e+05,0.000000000000e+00,4.096708076334e+00,4.270123198101e-03,0.000000000000e+00,0.000000000000e+00,3.779065216797e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.892216676421e-03,-2.138327069294e+02
4.940000000000e+02,4.358892069003e+03,2.202711209294e+05,0.000000000000e+00,9.247806168136e-01,2.909507883058e-03,0.000000000000e+00,0.000000000000e+00,5.767498359010e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.851832899468e-03,-1.567156408593e+02
4.950000000000e+02,4.206768938632e+03,2.202709937243e+05,0.000000000000e+00,3.177614334841e-01,2.779225281107e-03,0.000000000000e+00,0.000000000000e+00,1.103736144584e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.146216583365e-03,0.000000000000e+00,1.621971336296e-03,-8.908121828564e+01
4.960000000000e+02,5.588519991093e+03,2.202723584621e+05,0.000000000000e+00,4.881699554944e+01,4.108393428643e-03,0.000000000000e+00,3.013953488372e-02,3.928575011843e-03,2.621187424881e-03,7.433344070786e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.798184167993e-04,2.532737823782e-02,0.000000000000e+00,-1.364737694202e+00
4.970000000000e+02,5.369332097034e+03,2.202720841207e+05,0.000000000000e+00,7.555165383608e+00,4.740481909150e-03,0.000000000000e+00,0.000000000000e+00,7.502594444384e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.990222464712e-03,-2.191878940599e+02
4.980000000000e+02,5.114842006640e+03,2.202718260150e+05,0.000000000000e+00,1.175244520708e+00,4.747793221346e-03,0.000000000000e+00,0.000000000000e+00,1.160078354197e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.631785385927e-03,-2.544900903936e+02
4.990000000000e+02,4.930418925145e+03,2.202716730862e+05,0.000000000000e+00,2.626398070015e-01,3.372521231794e-03,0.000000000000e+00,0.000000000000e+00,1.659377033507e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.107665577533e-04,0.000000000000e+00,3.045160903706e-03,-1.673309208189e+02
5.000000000000e+02,5.309461010998e+03,2.202720695855e+05,0.000000000000e+00,3.303412283221e+01,5.565464165990e-03,0.000000000000e+00,1.306046511628e-02,2.630420216997e-03,0.000000000000e+00,3.226537803605e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.677903406843e-03,9.833927312674e-03,1.257140542149e-03,-6.953922896758e+01
5.010000000000e+02,5.176380354473e+03,2.202719225188e+05,0.000000000000e+00,7.825748490688e+00,2.880675409958e-03,0.000000000000e+00,0.000000000000e+00,4.583531669564e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.422322243002e-03,-1.330806565249e+02
5.020000000000e+02,4.999351143920e+03,2.202717245581e+05,0.000000000000e+00,3.720683089715e+00,4.301616661048e-03,0.000000000000e+00,1.004651162791e-03,3.230373598074e-04,0.000000000000e+00,2.483840670343e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.562670957564e-04,3.978579301241e-03,-2.186239008193e+02
5.030000000000e+02,4.836428875880e+03,2.202715830694e+05,0.000000000000e+00,8.603688927023e-01,3.016803755206e-03,0.000000000000e+00,0.000000000000e+00,5.200817406806e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.964795581137e-03,-1.629222680403e+02
5.040000000000e+02,5.419095563771e+03,2.202721964109e+05,0.000000000000e+00,5.071681465854e+01,3.557891560267e-03,0.000000000000e+00,1.506976744186e-02,2.006499064026e-03,8.151300142803e-04,3.728413503452e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.551392496240e-03,1.215648395269e-02,0.000000000000e+00,-6.133422134871e-01
5.050000000000e+02,5.866420484254e+03,2.202726316844e+05,0.000000000000e+00,5.063092856946e+01,3.916185719750e-03,0.000000000000e+00,1.205581395349e-02,2.983767992869e-03,1.439242113704e-06,2.983740611464e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.324177268806e-04,9.073512584138e-03,0.000000000000e+00,-4.352966664109e-01
5.060000000000e+02,5.946858702877e+03,2.202726596945e+05,0.000000000000e+00,2.036284215550e+01,5.115213481931e-03,0.000000000000e+00,6.027906976744e-03,2.042687724283e-03,0.000000000000e+00,1.492358880393e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.535548096352e-03,3.072525757649e-03,-1.690169266756e+02
5.070000000000e+02,5.668758828377e+03,2.202723571787e+05,0.000000000000e+00,3.012628981259e+00,5.377320066344e-03,0.000000000000e+00,0.000000000000e+00,3.154584213498e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.061861644994e-03,-2.780998745005e+02
5.080000000000e+02,5.368864948546e+03,2.202720591118e+05,0.000000000000e+00,4.395263124007e-01,5.504820864508e-03,0.000000000000e+00,0.000000000000e+00,4.678546670250e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.458035397806e-03,-2.998938798314e+02
5.090000000000e+02,5.073098208229e+03,2.202717729427e+05,0.000000000000e+00,6.568155323978e-02,5.389577758448e-03,0.000000000000e+00,0.000000000000e+00,6.797584230099e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.382780174218e-03,-2.957667403165e+02
5.100000000000e+02,4.893978655677e+03,2.202716340381e+05,0.000000000000e+00,1.486242209055e-02,3.260168695620e-03,0.000000000000e+00,0.000000000000e+00,9.240183481113e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.259244677271e-03,-1.791195525517e+02
5.110000000000e+02,6.017456657702e+03,2.202727760139e+05,0.000000000000e+00,5.448858926339e+01,2.673297651490e-03,0.000000000000e+00,2.411162790698e-02,1.917442234125e-03,3.070162297079e-03,5.978298827091e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.558554173642e-04,2.120349137697e-02,0.000000000000e+00,-1.141975753422e+00
5.120000000000e+02,9.173095733266e+03,2.202758357196e+05,0.000000000000e+00,6.023302894817e+01,1.739087318154e-03,0.000000000000e+00,5.927441860465e-02,1.739087318154e-03,1.285706384102e-02,1.470059551707e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.743088692859e-02,0.000000000000e+00,-3.059705509044e+00
5.130000000000e+02,9.940137089022e+03,2.202765857062e+05,0.000000000000e+00,5.142322971759e+01,5.288707673537e-03,0.000000000000e+00,1.908837209302e-02,4.895497346337e-03,0.000000000000e+00,4.735319178508e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.932845699944e-04,1.435305291452e-02,1.999257572053e-04,-1.174590319202e+01
5.140000000000e+02,9.680807639711e+03,2.202762614159e+05,0.000000000000e+00,7.757282716839e+00,5.514903394550e-03,0.000000000000e+00,0.000000000000e+00,7.939263091045e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.720977085446e-03,-2.593294493109e+02
5.150000000000e+02,9.383533843724e+03,2.202759609070e+05,0.000000000000e+00,1.174110667777e+00,5.530135947344e-03,0.000000000000e+00,0.000000000000e+00,1.196940372557e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.410441910089e-03,-2.972737959870e+02
5.160000000000e+02,9.153284445140e+03,2.202757663354e+05,0.000000000000e+00,2.500885982685e-01,4.206690770126e-03,0.000000000000e+00,0.000000000000e+00,1.680040126379e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.382308689365e-04,0.000000000000e+00,3.651659499926e-03,-2.006467007929e+02
5.170000000000e+02,9.616460270149e+03,2.202762655070e+05,0.000000000000e+00,4.341038087504e+01,2.840626885888e-03,0.000000000000e+00,1.205581395349e-02,2.208857328404e-03,0.000000000000e+00,2.993589915254e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.358658558093e-05,9.062224038234e-03,5.881829719032e-04,-3.284923488737e+01
5.180000000000e+02,1.030799544322e+04,2.202769466453e+05,0.000000000000e+00,5.602384372382e+01,2.254680640738e-03,0.000000000000e+00,1.506976744186e-02,2.254680640738e-03,1.258794317276e-03,3.742810646174e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.258575111296e-02,0.000000000000e+00,-6.811381418008e-01
5.190000000000e+02,1.084704078006e+04,2.202774709657e+05,0.000000000000e+00,5.589413752640e+01,3.252465072863e-03,0.000000000000e+00,1.306046511628e-02,2.881387309846e-03,3.654306208530e-04,3.244459636201e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.710777630173e-04,1.018143610093e-02,0.000000000000e+00,-5.243717496547e-01
5.200000000000e+02,1.148261834213e+04,2.202780882273e+05,0.000000000000e+00,5.618777823928e+01,3.497250632739e-03,0.000000000000e+00,1.506976744186e-02,3.497250632739e-03,2.417885795059e-04,3.744378134297e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.156717788707e-02,0.000000000000e+00,-6.172217109599e-01
5.210000000000e+02,1.175838566909e+04,2.202783403357e+05,0.000000000000e+00,3.910987863740e+01,3.329181382567e-03,0.000000000000e+00,8.037209302326e-03,2.307906766678e-03,0.000000000000e+00,1.997399501190e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.039809801136e-03,1.021274615889e-03,-5.642221210645e+01
5.220000000000e+02,1.189269495713e+04,2.202784516469e+05,0.000000000000e+00,2.838851725884e+01,5.788132252128e-03,0.000000000000e+00,8.037209302326e-03,2.192718307338e-03,0.000000000000e+00,1.997784464091e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.402614715502e-03,6.039424838234e-03,2.192799229288e-03,-1.207152687052e+02
5.230000000000e+02,1.171037771175e+04,2.202782601312e+05,0.000000000000e+00,6.488403235492e+00,3.716525003405e-03,0.000000000000e+00,0.000000000000e+00,3.981838913336e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.099429317381e-04,0.000000000000e+00,3.108398180334e-03,-1.707703841370e+02
5.240000000000e+02,1.172624491941e+04,2.202782559327e+05,0.000000000000e+00,1.398343795806e+01,5.603215271822e-03,0.000000000000e+00,6.027906976744e-03,1.362614722151e-03,0.000000000000e+00,1.498888080743e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.529018896001e-03,4.240600549671e-03,-2.332288316215e+02
5.250000000000e+02,1.143659238531e+04,2.202779581494e+05,0.000000000000e+00,2.250401995038e+00,5.485151882376e-03,0.000000000000e+00,0.000000000000e+00,2.133279266005e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.271823955776e-03,-2.896525341035e+02
5.260000000000e+02,1.118363558212e+04,2.202777271102e+05,0.000000000000e+00,4.354729019512e-01,4.636414028979e-03,0.000000000000e+00,0.000000000000e+00,3.299871078339e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.243401069831e-04,0.000000000000e+00,4.379075211212e-03,-2.406180973068e+02
